id,text,release_source,split,label,available_image_paths
3755676868240890,马云要移民香港了，资本市场没留住阿里巴巴，自然也留不住他这个人，好在香港还是中国的。在大陆赚得盆满钵满创造吸金神话，然后境外上市大把投资机会给老外，最后自个再弄个身份，这是中国成功商人的共同道路。能像乔布斯、盖次那样赚全世界的钱能让国家强大社会进步的人才是英雄。马云显然还有差距。,搜狗高速浏览器,test,fake,['rumor_images/50fd482dgw1ekf2mltveyj20b208ct8s.jpg']
3603017209346014,,Android客户端,test,fake,['rumor_images/6207aadfjw1e6vyjvmz11j208w05baa7.jpg']
3875325958038332,,OPPO智能手机,test,fake,['rumor_images/005yHRubjw1ev0rt8pggfj30m80d7mxz.jpg']
3541908481526544,【微博揭露：云南德宏党委书记酒驾肇事逃逸 致22岁女大学生身亡】1月31日20时，云南德宏芒市文体广电旅游局党组成员、书记黄双虎，酒驾致一女大学生死亡。目击者称：该车撞人后加速离去，姐弟两人1死1重伤，当时两个孩子被撞飞，擦着路边的树叶（高3米左右）飞出去20多米。双双头部着地，横仆在路面。,360安全浏览器,test,fake,['rumor_images/6ceb7622jw1e1h3mo4pvvj.jpg']
3500997319803592,看到二则消息：中国免除越南到期500亿美元贷款；侵占我9个海岛的菲律宾拒绝向中国偿还5亿美元铁路项目贷款。不知消息是否属实，恳请当局能够严厉追究责任人。——500亿美元相当于3000多亿人民币，实现全民免费医疗也不过1600亿人民币。建议对上千亿的外援，国家应立法全民公决。反对公决者，必是公敌！,微博 weibo.com,test,fake,['rumor_images/4c97dba5jw1dxul3i0ckxj.jpg']
3722517631819698,她是一名妓女，确切的说她是一名老师，是当今中国当之无愧的老师。她肮脏了自己的身体，纯洁了孩子的心灵。她死了，所有的孩子哭着参加她的追悼会。这名年仅21岁的美女教师在日记中写道: 卖一次淫，可以帮助一名失学儿童；当一回二奶，可以拯救一所希望小学！…O史上最伟大的“妓女”。让千万人无地自容。,微博 weibo.com,test,fake,['rumor_images/851b31d9gw1ehhacqebpvj20810dadg7.jpg']
3488980601462787,【清晨，为母女点灯】昨下午1时48分，宁波妇儿医院，一位母亲抱着她四个月的女儿从住院部12楼跳下，抢救无效告别太阳。母亲因女儿病重，负担不起？在感叹医费猛于虎的今天，生命却如此脆弱！在这个秋初的清晨，年轻的母女离开了我们，我们为她们呐喊！我们为她们点灯… @自由人重生 @符梅梅,微博 weibo.com,test,fake,['rumor_images/7f77194agw1dws8yrke4oj.jpg']
3474212025399603,【官员腐败率99.99%？】全国人大代表韩德云，连续7年提交官员财产申报公开提案，否决率达99%。他已当选两届全国人大代表，今年他又一次提交要求官员财产公开提案，据说该提案一提出，全场立时鸦雀无声，代表们在无声中按下否决钮，否决率达竟99.99%！——若依此反推：官员腐败率应是99.99%？,微博 weibo.com,test,fake,['rumor_images/7d626904gw1dvh4uk14r4j.jpg']
3564538458613926,#H7N9防控预警#据@侯小洋:“松江的禽流感已经到了非常严重的地步了，鸽子和野鸟大量死亡，今天下班路遇死鸟，冷汗都下来了，头皮都炸了！不知道上海其他区县怎样，估计好不到哪去，大家千万注意！”另据@松江台宋苏伟:“近期确实有接到多起类似反映，地点包括江中、方舟园、中央绿地等处。”,微博 weibo.com,test,fake,['rumor_images/6b42db9egw1e3haosv7iij.jpg']
3558729263988201,#1054大轰啪#据说新浪微博开通了最近访客功能，各位你最不想看到谁来访问你，又不敢再去访问谁？这个功能开通的到底好不好呢？一起来大大讨论吧！ O网页链接,啪啪,test,fake,['rumor_images/6dd2c173jw1e2yrisad92j.jpg']
3471770407014199,终显流氓本色,微博 weibo.com,test,fake,['rumor_images/70c77dbbtw1dv9cfl759zj.jpg']
3841361755233587,我国特种部队智商有待提高,未知,test,fake,['rumor_images/b5c88416jw1es0fexvqjoj20gn0cfmyj.jpg']
3512941028164269,印度惊现三头蛇,微博 weibo.com,test,fake,['rumor_images/57553bbdtw1dywota3mubj.jpg']
3770167470946282,前两天我把微信朋友圈里的朋友说浙江出现了惊人可怕的埃博拉病毒在微博里告诉了大家！现华南又出现了40多人！请各地网友共同关注并及时提醒身边人！【在华南出现了40多名疑似埃博拉病毒携带者的病人】据中国媒体援引当地卫生部门的数...(分享自@微博头条)O在华南出现了40多名疑似埃博拉病毒携带者的病人,微博头条Android,test,fake,['rumor_images/005ILgjfjw1elpav4g6dcj30kk0bzabh.jpg']
3602650367351640,【上班族警惕！远离这几种便餐】①麻辣烫：不换底料，导致汤内含大量草酸、嘌呤、动物脂肪等有害物质。②盖浇饭：不少不良商贩使用地沟油，长期摄入可导致腹泻、肠炎、脂肪肝，甚至诱发肝癌。③凉皮：为增加凉皮韧性，非法商贩加入速溶蓬灰和硼砂，有毒又致癌。中午就餐时，请注意！！！,微博桌面,test,fake,['rumor_images/7bf0997djw1e6uvsgnc68j20c70bdt9i.jpg']
3468159992729735,【爆料】COCO被查封勒！因为有塑化剂 thk @川沙这点事-乐活川沙 喜欢喝coco的亲，注意拉！ @徐小雨Mrs_Shao @文小雯0716,微博 weibo.com,test,fake,['rumor_images/97eeeee4gw1duxts7hw3gj.jpg']
3777164324908028,重庆开县金开市场，表姐买回家的猪肉，这是钩虫吧，一根茎一样的，好恶心，不要吃猪肉了，好可怕,iPhone 5s,test,fake,['rumor_images/005KBMbtjw1embme8os5kj30ci0m8ab8.jpg']
3481128558350104,【严正抗议联合国造谣】近日，联合国首次公布《全球幸福指数报告》，在被调查的156个国家中，北欧国家丹麦、芬兰、挪威分列前三，被认为是世界上最幸福的国家。我们伟大的复兴之路已走了62%的中国排名112位。再看看我们排名的左邻右舍。顿时，我感觉自己像一只长满毛的猴子在原始森林里觅食；@叶匡政,微博 weibo.com,test,fake,['rumor_images/a5c44de0gw1dw3775t8o3j.jpg']
3625703373470078,贵州赫章县的一小孩被车撞成这样，司机肇事后逃逸，小孩父母又早逝，完全靠奶奶捡垃圾维持生活，求各位网友帮忙转转，每转发一次，腾讯公益便会向这一家人捐赠3毛钱。爱心传递，让更多的好心人士帮助这家人，求你们了 。如果有心，请转发！没良心的就算了......,iPhone客户端,test,fake,['rumor_images/90a07d2bjw1e8wfdywt49j20b40cyjsq.jpg']
3569831682577441,@染香姐姐：新浪你删贴有用吗？大家早就想到你会做什么了。请大家主动右键，删后再传！谁捐红会谁傻逼！---道德无底线，将抢钱进行到底。,微博 weibo.com,test,fake,['rumor_images/538a1bf7gw1e3y6m5hb3bj20c8047aaf.jpg']
3530173875627205,新年才过两天，微博热点已有三出：1.黄灯惹争议。2.南方遭尺度。3.非洲牛郎门——“G点按摩”、“乌龙戏珠”……中石化女高官果然色冠五洲，连非洲牛郎也拜倒在她的石榴裙下，看来不光男性官员射速快，更有女性官员吸力强啊！@焦点联播 @杂谈五味 @晓玲有话说,360安全浏览器,test,fake,['rumor_images/4b630e77jw1e0fnyzapt0j.jpg']
3716985018334184,,nubia Z5S mini,test,fake,['rumor_images/61e04755tw1egzloc5k8qj20eg0apmyk.jpg']
3694171070278864,文章的事，毁的不是自己，毁的是女生对好男人的幻想，这也就为什么声讨姚笛文章的骂声大多来自女性吧。每一段真挚的感情都值得被祝福，爱情之上无分对错。但不要突破伦理道德底线。一个人怕孤独，两个人怕辜负。感情不易，且行且珍惜。ps：文章连道歉的话都是抄袭高晓松的,iPhone客户端,test,fake,['rumor_images/7f8090bfjw1eeyus1p86lj20k00fdjvi.jpg']
3500954190543666,这种体制下，那些仰脸朝天、衣冠楚楚的官员们太祸害人了！ 【一年19000亿打水漂!】全国人大常委会办公厅特约研究员王锡锌在《新闻1+1》节目中透露：我国公款吃喝、公费出国、公车开支一年19000亿。王锡锌提供的数字，让主持人柴静很吃惊! - 原文地址：O网页链接,未知,test,fake,['rumor_images/afd13631jw1dxsidhvzsqj.jpg']
3560965905636500,这就是种水螳螂，生活在下水道中，以老鼠为食。头部有剧毒，为河豚的2-3倍。中毒后无解，只能保守治疗。中毒后五年存活率为0.032。没要小心！,微博 weibo.com,test,fake,['rumor_images/7dcef24ftw1e35we8ui3uj.jpg']
3865226460446002,//@扬州小报:不得了～@73的鱼 @浪漫扬州 @阿呆伟哥 @扬州大古干新闻&nbsp;&nbsp;//@快拍扬州:今天上午，位于昆山石牌金凤凰路的“海大数控技术有限公司”发生剧烈爆炸，消防部门第一时间赶赴现场，火势已扑灭。爆炸原因正在调查中。目前为止两人死亡，三人受伤,iPhone 6,test,fake,['rumor_images/736f0c7ejw1eu4hoobv5ej208w0fsgm8.jpg']
3716554606364921,,小米手机3,test,fake,['rumor_images/a716fd45jw1egx7whqe9fj20gx0f8ac9.jpg']
3716810027629046,骇人听闻！,iPhone客户端,test,fake,"['rumor_images/6a83dd8ejw1egz2raxwqrj20hs0qo0vs.jpg', 'rumor_images/6a83dd8ejw1egz2rdk14yj20f00qodiq.jpg', 'rumor_images/6a83dd8ejw1egz2rtb6ryj20dc0hs40p.jpg', 'rumor_images/6a83dd8ejw1egz2rvy2hvj20dc0hswg4.jpg', 'rumor_images/6a83dd8ejw1egz2ryuvv4j20hs0dcq4x.jpg']"
3902647608730304,#汕头身边事#汕头的司机要注意了，开车千万不要挖鼻子，否则…………已经有人被罚了,iPhone 6,test,fake,['rumor_images/b4130e4dgw1exfxzb444fj20k00zkwfz.jpg']
3609963462799736,【恢复从回收站中被删除的文件的方法】有时候，因为不小心删除了有用的或还要用的文件，而且又清空了回收站（或直接删除而根本不放入回收站）。怎么办？别着急，只要你的电脑还没有运行磁盘整理，且系统完好，任何时候的文件都可以找回来。@学点黑客技术 [转],微博 weibo.com,test,fake,['rumor_images/a864f8c4gw1e7i7og3zy7j20c80kkac2.jpg']
3502922216520685,【维稳机制保怪胎】浙江师友通报，在台州黄岩区院 桥中学，初二某男本周因琐事纠纷，持刀将三个初三学生捅死，省 委宣传 部封锁媒体，不准报道，该中学有恃无恐，不但不疏导学生情绪，反而控制和威胁学生。请问宣传 部等，追问教育危机难道不比粉饰盛世门面继续唱赞歌更重要？掩盖真相就能维稳到底？,360安全浏览器,test,fake,['rumor_images/5613a3eagw1dy0q0gigz4j.jpg']
3572716986722319,#经济解释#【 乐烈祝贺郭美美同学荣登美国时代周刊封面人物】美美同学穿着代表中国的红色抹胸小礼服，衬托着一张楚楚可怜的“无辜”，揭示了尴尬的中国慈善。中国红花会第一时间发来贺电：乐烈祝贺郭美美同学荣登美国时代周刊封面人物！中国红商会发来贺电：再接再厉，勇夺二的新高峰！转,享拍微博通,test,fake,['rumor_images/4cb56c16jw1e47dzmh2c2j20c80hbwg0.jpg']
3518804300759850,生活报讯 “四川甘孜藏族自治州石渠县长沙贡马乡小学急需10岁以下孩子旧衣物，校长达洼18923491809”。近日一条捐助信息在网络上QQ等传播，不少人因为拨打该电话而被吃掉两块钱手机费，哈市的任先生就因此上了当。@湛江新闻网 @湛江晚报,360安全浏览器,test,fake,['rumor_images/6c2bfe7bgw1dzfe6lwp27j.jpg']
3569864050144218,有网友实名举报红会在购买赈灾物资时虚开发票，网友已实名留下联系方式，请@中国红十字会总会 去核实是否确有此事！PS.新浪不要删贴了，你也可以核实后辟谣啊，网民只是提供线索，赵白鸽副会长不是讲公开、透明、监督嘛，网民此举正是配合红会东山再起。,微博 weibo.com,test,fake,['rumor_images/55a3a2d2jw1e3ya5uitglj20c80i9jte.jpg']
3508583058869083,"@重磅微新闻&nbsp;&nbsp;卫生部长陈竺接受采访时说：我们免费为一农村大妈做了白内障手术。当摘下纱布时她看见了,她的确要感谢党！感谢政府！靠她自己，她一辈子也做不起手术。崔反问道：她辛苦一辈子，连个白内障手术都做不起，那她得恨谁呢？ @袁裕来律师 @叶匡政 @章立凡 @徐昕 @五岳散人 @老徐时评&nbsp;&nbsp;@杨锦麟",皮皮时光机,test,fake,['rumor_images/7d201ad4jw1dyisb4u36uj.jpg']
3599953362587747,#安贞医院#护士被打，护士老公集结五十个人堵在派出所门口等待打人者，并称敢放人就敢带走！ 神回复：1入错了行，嫁对了郎！2干得好，警察司法不能保护你，就让枕边人保护你！3年度好老公！PS：爱人其心可鉴、可赞，但是以暴制暴不是解决问题的方法，唯有法治才能为医患解套。（@丝滑拿铁小幸福 ）,iPhone客户端,test,fake,"['rumor_images/7d69cc89jw1e6ma0txfslj20d40jcdgr.jpg', 'rumor_images/7d69cc89jw1e6ma0v31auj20jw0t7dk7.jpg']"
3570186299100174,@中国红十字会总会 赚死人你们是不是特别开心，我诅咒你们拿钱买药吃，而且是全家365天都吃药，请大家看下图、转发人肉、让中国红十字会消失在这个神奇的国度。,iPhone客户端,test,fake,['rumor_images/7bda18f3jw1e3zbcdvx40j20hs0qowi4.jpg']
3549665267788019,【李双江儿子轮奸案和解了？】25日傍晚，某认证博友称：李冠锋（李天一）未满18岁，作案又处醉酒状态，很难重判，5名嫌疑人家长与被害女孩家长沟通，赔偿重金、北京户口、工作、1套房，女孩已撤诉。2011年9月，李天一无证驾驶宝马车打人被教养，很大程度是受害人拒绝和解。请@北京发布 @平安北京 辟谣~,微博 weibo.com,test,fake,['rumor_images/676abacdtw1e25u7gpae3j.jpg']
3557601096308394,有小孩的，多余的不穿的衣服请邮寄一些给这些山区的孩子吧！地址：广西壮族自治区来宾市南泗乡平田小学，邮编546127，校长：韦武醒，18977211809.,微博 weibo.com,test,fake,['rumor_images/45c9519btw1e2v5vf388jj.jpg']
3570196704776805,#买一万救灾药品索要五万元发票，实在恶劣！#请大家急转！严肃查处发国难财的红会中的败类！ O网页链接,新浪博客,test,fake,['rumor_images/49caaefdjw1e3zcjeio40j20j60qajw4.jpg']
3476749406478085,被删掉了，补发我存的，支持刘翔，运动员都不容易。,FaWave,test,fake,['rumor_images/61e034d5jw1dvp89jo9whj.jpg']
3875717038797026,#天津塘沽大爆炸#十分气愤！国家为什么就不肯如实报道？说死了50个人把我们民众都当傻子吗！一个真实的报道都不敢，天津领导这次光辞职就能换来几千人的性命吗？坐牢一辈子也不为过枪毙最好！枪毙你们领导100次都换不来他们无辜的生命！我们能做的只有抗议，给你们压力！请给我们真相！,iPhone 6,test,fake,"['rumor_images/7cceab94gw1ev211baxq4j20f00qomzy.jpg', 'rumor_images/7cceab94gw1ev211b1le6j20ci0m6wfw.jpg', 'rumor_images/7cceab94gw1ev211bo7q8j20f00qojtc.jpg', 'rumor_images/7cceab94gw1ev211c1tekj20hs0i5jsf.jpg', 'rumor_images/7cceab94gw1ev211cgbs8j20hs0b5dgs.jpg', 'rumor_images/7cceab94gw1ev211d25cvj20ci0m8jst.jpg']"
3526169535878971,"人民网：对实施强制免疫后的猪、牛、羊、犬等动物,应当按照国家《畜禽标识和养殖档案管理办法》等规定实行畜禽标识管理制度。 条例所称动物产品，是指动物的肉、生皮、原毛、绒、脏器、脂等 O网页链接 O网页链接",微博 weibo.com,test,fake,['rumor_images/a855c1cfjw1e02w361072j.jpg']
3841242171745579,,生性锋狂 OPPO R5,test,fake,['rumor_images/005ZtLXojw1eovzfy2tmyj30xc18gdko.jpg']
3840656580000518,,华为Ascend Mate7,test,fake,['rumor_images/65dc62e5jw1erxmeixz39j20hs0kzmym.jpg']
3489777691186823,震惊！昨晚上海外国语大的两个日本留学生酒后将一大二女生劫持轮奸后用刀片割其下体！受害女生现正在抢救！犯罪人目前躲到日本驻上海领事馆！其中一人的父亲是日企在华副总裁！另一人的父亲是大使馆官员！上海外大学生今天开始游行，要求严惩犯罪日本学生！校方却要求学生保持沉默！大家转！照片作证！,iPhone客户端,test,fake,['rumor_images/af51df6bjw1dwusjj6iv8j.jpg']
3482968167646239,可能风太大，上海13层住宅倒塌建筑史又添一神话,微博 weibo.com,test,fake,['rumor_images/7f77194agw1dw92geze18j.jpg']
3685829165813464,我在朋友圈看到的，表示很难过。不过还是希望是假的，祈祷你们平安！#祈福马航#,iPhone客户端,test,fake,['rumor_images/71f4335cjw1ee88prj1foj20hs0vkq7r.jpg']
3651008771120423,OK，足以证明了 not dead#速度与激情男主角车祸# #paul walker# #eight below南极大冒险#,360安全浏览器,test,fake,"['rumor_images/703f76d6gw1eb55i91eh6j20u81hcq7a.jpg', 'rumor_images/703f76d6gw1eb55idf5d4j20we0wogrq.jpg']"
3600605295998534,#旅行正能量#佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。,皮皮时光机,test,fake,['rumor_images/49fcd112jw1e6ocx1f2xgj20c8082mxg.jpg']
3612002058747899,浙江磐安人工降雨失误，竟然降。。。降雪了（转）,Android客户端,test,fake,['rumor_images/6a319242jw1e7optbkyouj20c40820t2.jpg']
3569089802496496,天哪！,iPhone客户端,test,fake,['rumor_images/52200056jw1e3vtevb22ej20c00hswff.jpg']
3931299226501332,中央呼吁加强金融从业人员智力建设,iPhone 6,test,fake,['rumor_images/006g11Wojw1ezzckpj6mej30j70ecgoa.jpg']
3539476179595411,赵红霞因一人绊倒重庆11名色官而在微博迅速走红，有网民建议该颁个“感动中国”人物奖给她！,360安全平台,test,fake,['rumor_images/4cda1ceejw1e19cc2stc7j.jpg']
3494990233591651,发表了博文 《我的榜样也要走了》 - 张海迪的移民属实，贪腐有据；&nbsp;&nbsp;我们的“英雄”无语！&nbsp;&nbsp;作者：春在拂晓&nbsp;&nbsp;我们生在新中国，长在红旗下。无论是毛泽东时代还是改革开放的新时代，我们的成长之路上总有英 O网页链接,新浪博客,test,fake,['rumor_images/aeb8aef8jw1dxbf70xes7j.jpg']
3475659776765538,"【复旦新生勤工俭学被城管毒打致死】7月27日晚淮安市一名学生（今年刚考取复旦大学）为了筹学费,暑假帮父母在黄河桥卖水果,不幸被城管毒打身亡.城管打了孩子几次.警察到现场的时候,他还活着.警察问谁打他了,他指认其中一个城管.结果那城管当着警察的面猛打那个孩子. 有良心别删！O网页链接",泡微博,test,fake,['rumor_images/77101dc1jw1dvlr4fnn45j.jpg']
3876627765352186,#天津滨海爆炸#国家这样做，对得起那些死去的人吗？对的那些正是青春年华的牺牲的人吗？对的起对他们伸出援手的人吗？,iPhone 5s,test,fake,"['rumor_images/7908d695gw1ev4xnn2nesj20c80reac2.jpg', 'rumor_images/7908d695gw1ev4xnnje5cj20hs0vktcv.jpg', 'rumor_images/7908d695gw1ev4xnrnpg8j20hsdate81.jpg']"
3683810665342973,我要带把刀上学了,iPhone客户端,test,fake,['rumor_images/a68656f6jw1ee1sx3njh0j20hs0vkgq2.jpg']
3875716749403632,明明死了一千多为什么说死了50多？大半夜的人家都在家睡觉，附近一小区的人全部死光了好吗？为什么不报，你报了老百姓们才会意识到真正的厉害啊！ O天津爆炸涉事企业什么来头？,iPhone 6 Plus,test,fake,['rumor_images/78ed3187jw1ev1tazf4w0j20fk08odi4.jpg']
3635784852760358,把全国人工资收入，加在一起，除上这个国家的GDP，得到一个数字：欧美最高，大约是55%，南美洲平均是38%，菲律宾泰国是28%，伊朗土耳其大概是25%，非洲国家都在20%以下。90%的人都说，我国跟非洲是一个水平，你们简直是太乐观了，告诉你，我们中国是8%。——郎咸平,脉搏网,test,fake,['rumor_images/80d2e523jw1e9sl8f5a1lj20ci081q3w.jpg']
3803630366750014,看起来再美好的婚姻，也熬不过劈腿男和贱小三，文章马伊俐离婚了,微博 weibo.com,test,fake,['rumor_images/572d07c6gw1eoo1zjidh5j20by0dwgn1.jpg']
3477770007362991,亲们，未来两个月，别来找我哦！接一曾在中国科学院某省天文台国家授时中心工作的盆友转发来的地震警示：未来两个月内中国有可能发生7级以上地震，烈度为7.3~ 8.0级，初预测震点是江苏的沛县、睢宁、丰县一带。虽然苏州地区与之相距甚远，但为安全计，相见不如怀念，暂时就闭门谢客啰！,微博 weibo.com,test,fake,['rumor_images/53149316gw1dvshfvb44yj.jpg']
3571749804895524,【善良的大桥，无情的质量】 金沙江大桥在没车行走的时候自我坍塌，这桥通人性，未伤一车一人，太善良了。应该当选2013年度《感动中国》特别致敬者。。。还要荣登“中国质量奖”、“中国最善良大桥”、“中国行政代表建筑”···我们很善良，不说什么的，一个字，顶！,专业版微博,test,fake,['rumor_images/5cec1bedjw1e44awea01fj20c8071mxl.jpg']
3764981780430774,,微博 weibo.com,test,fake,['rumor_images/005AgWM7jw1el8r5ayu2wj30ia0h878e.jpg']
3689292373381941,马航以前的广告，说到做到，业界良心啊@新浪新闻 @北美省钱快报 @北美红娘快报 @微博搞笑排行榜&nbsp;&nbsp;我在:2美国New York,iPhone客户端,test,fake,['rumor_images/85b64672jw1eejaghz65pj20hs0vkac5.jpg']
3708970361683274,怎么不报道好多老百姓被打死了？就这样草草了事的写了一点 我分享了O杭州5千人聚集抗议垃圾焚烧厂,iPhone客户端,test,fake,['rumor_images/78ed3187tw1ega16uc2mcj20fk08ojt6.jpg']
3792911054964736,微信圈广传武汉民生银行倒闭。这个震动也许会影响到股市，看明日的早新闻吧。,未知,test,fake,['rumor_images/005C4Fqmjw1enpuxfybyjj30dc0nq3zv.jpg']
3607144329221127,我勒个去#越南乳瓜#亮瞎我的眼！据说还要进入中国老百姓的餐桌上来！男同胞们 你敢吃吗？吃一口不得跪一天榴莲啊~到底越南乳瓜能不能吃呢？还是让专家来做解答吧O网页链接,专业版微博,test,fake,['rumor_images/a9ba1bf2jw1e797wvq8xsj20go0migqd.jpg']
3586339754646385,【求证】@谁谁谁--薛莉 22:16发微博称： 著名作家@六六 于2013年6月6日晚上21:00突发心脏病，被家人人送往上海长征医院抢救，最终因病情严重，抢救无效于当晚22:00宣告不治病逝！,360安全浏览器,test,fake,['rumor_images/7c186f7fgw1e5euii8uh6j20es039jrd.jpg']
3613505195882476,【】警告：江苏省连云港市灌云县部分警察（李某）和国土局部分官员（王某、戚某），做人做事尤其是做公职人员，要有底线，凡事不要太过分…… @微博江苏 @平安江苏 @平安连云港 @连云港中国 @灌云宣传 @灌云团县委 @灌云网安,微博 weibo.com,test,fake,['rumor_images/464c1f95jw1e7ti4v4kzij20om0h8di0.jpg']
3840135307468861,寻人启事 五月七日上午在黄石锦绣花园附近，有一位三岁左右小女孩儿被四十多岁男人抱走。希望好心人帮忙，有线索尽快和小女孩儿家长联系。谢谢了@在黄石 @平安黄石 @黄石信息网 @黄石信息港 @黄石同城会 @Evanan懒懒 @淘气的w,未知,test,fake,['rumor_images/773ff74cjw1erwihfffytj20hs0vkwhw.jpg']
3721975808107899,&nbsp;&nbsp;一大早看到这个 真的假的 上海完了 @ICS直播上海 @警民直通车-上海 @直播上海,iPad客户端,test,fake,['rumor_images/65c611a6jw1ehfjz713grj20hs0vkn1g.jpg']
3475088676818687,惠州红花湖你还敢去游泳么？,微博 weibo.com,test,fake,['rumor_images/a22522f4gw1dvjxiybj98j.jpg']
3539934641848892,网爆“非洲牛郎门”恐再度井喷，数百女高官落入情色陷阱！本月初爆发的中石化“非洲牛郎门”丑闻尘埃未落，据提供服务的“奥巴马总统俱乐部”的员工证实，俱乐部老板魏某在每个房间都安装了针孔摄像头，出事后魏某带走了大量视频文件，如果他将这些文件公布，将会对涉事的数百女高官带来灭顶之灾。,微博 weibo.com,test,fake,['rumor_images/91239a94gw1e1aszauy1mj.jpg']
3582261397925600,#福建省漳平市双洋镇嶙山塔上发现猪人#求证此条新闻真假？好几年前就有人在QQ空间发过这条信息，说在漳平市双洋镇发现猪人？？双洋博友们听说过？真实性？,微博 weibo.com,test,fake,['rumor_images/790ca42djw1e51u3mourxj20cs087t9f.jpg']
3542393175448897,农民工小秦取款7600元已被银行证实，而17600系其撒谎。另：网友试验过，176张100元钞票难以放入牛仔裤口袋，即使放入，也无法坐下骑电瓶车。 我在:2长乐路,iPhone客户端,test,fake,['rumor_images/a464c78ejw1e1incis1a5j.jpg']
3683817585507617,我不能死,Android客户端,test,fake,['rumor_images/93b35f41jw1ee1tpcsa0kj20hs0vkmzb.jpg']
3586300018364690,,Android客户端,test,fake,['rumor_images/63414865tw1e5egs3i40vj20jg0cxjta.jpg']
3535622159975022,确实死了，,Weico微可拍,test,fake,['rumor_images/677a7a9fjw1e0x1pgwuf5j.jpg']
3572026172178853,【真实的玉树灾后重建】玉树地震80亿款物，灾民如今还住帐篷，重建基金2.78亿被闲置；重建审计查出18个大问题；21个单位和个人挤占挪用、转移和套取重建资金14.16亿元；80个项目审批手续不齐全。——为什么300多亿的重建资金建不起一个人口20多万的小小玉树州？贪官太多了，残酷的现实！,微博 weibo.com,test,fake,['rumor_images/7c96a9a4gw1e456nddhqvj20c80nl41h.jpg']
3467503021549628,【以史为鉴】隋炀帝亡国之后，李世民翻阅隋炀帝的文稿，大吃一惊，于是问魏征：炀帝讲的都是尧舜之言，何以灭亡？魏征曰：讲尧舜之言，行桀纣之实，蒙蔽百姓，鱼肉天下，焉有不亡之理？,FaWave,test,fake,['rumor_images/7bdae8c1jw1duvqbyn1b5j.jpg']
3502861524464021,求辟谣：赵本山涉黑转移巨资。,iPad客户端,test,fake,['rumor_images/7718e627jw1dy0j77k2j4j.jpg']
3793263653308346,感谢室友不杀之恩，某大学学生因室友玩魔兽世界不会躲火 将其砍死 那么问题来了 到底是哪个boss呢,微博 weibo.com,test,fake,['rumor_images/549692dfgw1enqzejrvv7j20ee0e4n0j.jpg']
3583224862958430,【卖淫救子，谁之耻？！】5月23日，广西柳州警方通报，最近在查处一起卖淫嫖娼案时，现场抓获一对失足女和嫖客。令民警吃惊的是，该失足女仅7个月大的幼子就在其身旁。这名35岁的女子称，因儿子生病无钱医治，丈夫又赚不到钱，只好出卖色相。幼无所养，病无所治，逼良为娼，谁他妈高呼人民当家作主？！,微博 weibo.com,test,fake,['rumor_images/6abaa945jw1e54wqt3rvxj209b09mjrz.jpg']
3875380035805193,@众清科技,小米手机,test,fake,"['rumor_images/65a2fed4jw1ev0s5a4w7cj20c80fw76a.jpg', 'rumor_images/65a2fed4jw1ev0s59oc4sj20c80f4wg8.jpg', 'rumor_images/65a2fed4jw1ev0s5ayd5vj20c80i8mzj.jpg', 'rumor_images/65a2fed4jw1ev0s5bpi68j20c80gwdi1.jpg']"
3552260296795229,"【网友惊叹：外国籍代表何其多，两会升级联合国？】据资料，中国最富裕的1000人之中,有160位是党代会、全国人大代表或政协委员.拥有外国居留权,或者在外国产子，或者将子女送洋读书的人士比比皆是，以致两会被讥为「外国人父母俱乐部」或「联合国」.外国籍的中国两会代表，代表谁?O网页链接",享拍微博通,test,fake,['rumor_images/98fe75a2jw1e2e4kjpq77j.jpg']
3609762572853631,一边是豪华公务员公墓气派胜过天坛，一边是八旬老人遭强拆抱棺痛哭 O网页链接 L视频：云南87岁老人房屋疑遭强拆抱棺材痛哭 ！老人家，如果有一天，你悄悄离去，请别忘了把宇宙真理和中国梦一起带走，埋进你的棺材里吧！,Android客户端,test,fake,"['rumor_images/3d95907fjw1e7hjtz9qa7j20e118gjvt.jpg', 'rumor_images/3d95907fjw1e7hk68l24tj20c83cgjy3.jpg', 'rumor_images/3d95907fjw1e7hk69hbkhj20c8096dg0.jpg']"
3466971306049026,下雪了~让2012来的更猛烈些吧。。。 2工人体育场北路,iPhone客户端,test,fake,['rumor_images/4bfb0288jw1duu19krrukj.jpg']
3593731594664027,中国人民解放军艺术学院音乐系主任李双江同志、中国人民解放军总政治部歌舞团梦鸽同志下达命令：为避免中国人民解放军的名誉受到损失，为避免“中国第一红歌家庭”的名誉受到损失，我们的儿子李冠丰（李天一）2月17日晚犯下的轮奸案，公检法等部门不得按照强奸案、轮奸案处理！！！,微博 weibo.com,test,fake,['rumor_images/aa4e9201jw1e62ffyepbsj20fa0p0dj4.jpg']
